Date,Close,AbsDays,LogClose
2014-05-21,0.0032709134025676,1964,-2.485330953669225
2014-05-22,0.0039919400828802,1965,-2.3988159858891134
2014-05-23,0.0057028360049321,1966,-2.2439091171361047
2014-05-24,0.0070391720411696,1967,-2.1524784202751475
2014-05-25,0.0055079022610465,1968,-2.259013774999135
2014-05-26,0.0051905195675712,1969,-2.284789167385582
2014-05-27,0.003879711391605,1970,-2.4112005799973484
2014-05-28,0.0039516058838889,1971,-2.403226376581242
2014-05-29,0.0029707697476614,1972,-2.527131007299396
2014-05-30,0.0025467581553035,1973,-2.59401229445687
2014-05-31,0.0031126656612007,1974,-2.5068675254124173
2014-06-01,0.0027662077517408,1975,-2.558115205988664
2014-06-02,0.0026260265031345,1976,-2.5807008951136385
2014-06-03,0.0028990731978429,1977,-2.537740819133459
2014-06-04,0.002842425955589,1978,-2.546310839744159
2014-06-05,0.0023244825168429,1979,-2.6336737159326806
2014-06-06,0.0019208129376045,1980,-2.7165149277576996
2014-06-07,0.0020836205972024,1981,-2.6811813580894337
2014-06-08,0.0020500581359769,1982,-2.688233822955949
2014-06-09,0.0023553475687234,1983,-2.627944996798009
2014-06-10,0.0026623166771825,1984,-2.574740287338774
2014-06-11,0.0025799875778375,1985,-2.588382385079241
2014-06-12,0.0029907184599518,1986,-2.5242244686284407
2014-06-13,0.0032137656294461,1987,-2.4929857982477364
2014-06-14,0.0040931273942171,1988,-2.3879447381926164
2014-06-15,0.0045441491967498,1989,-2.342547417996541
2014-06-16,0.0054076114682175,1990,-2.26699451959431
2014-06-17,0.0046431982085816,1991,-2.333182776799913
2014-06-18,0.0046124851210157,1992,-2.3360650217805654
2014-06-19,0.0052848411170769,1993,-2.276968064745196
2014-06-20,0.007748249847074,1994,-2.1107963836348955
2014-06-21,0.0084767270696918,1995,-2.071771799859673
2014-06-22,0.0072635586427998,1996,-2.1388505528157093
2014-06-23,0.0067749293568923,1997,-2.1690952288774348
2014-06-24,0.0057036534682734,1998,-2.2438468683925796
2014-06-25,0.0060306334833579,1999,-2.2196370653264443
2014-06-26,0.0049880907176637,2000,-2.302065656672546
2014-06-27,0.0036614186332922,2001,-2.436350612627721
2014-06-28,0.0043075051943444,2002,-2.3657741901715665
2014-06-29,0.004243234213164,2003,-2.3723029958842345
2014-06-30,0.0039101601601601,2004,-2.407805453537832
2014-07-01,0.0036973520665838,2005,-2.432109193382889
2014-07-02,0.0035684493465566,2006,-2.447520463588867
2014-07-03,0.0041205575239195,2007,-2.3850440186317665
2014-07-04,0.004210794947046,2008,-2.3756359068900346
2014-07-05,0.0039310553371635,2009,-2.405490842606866
2014-07-06,0.0037992116635798,2010,-2.420306510139932
2014-07-07,0.0032201168303694,2011,-2.4921283712034517
2014-07-08,0.0037889781045435,2012,-2.4214779043854424
2014-07-09,0.0032390621223108,2013,-2.4895807225307047
2014-07-10,0.0030726211571913,2014,-2.5124909833439464
2014-07-11,0.0028359580468329,2015,-2.547300198088311
2014-07-12,0.002726642289749,2016,-2.564371833740802
2014-07-13,0.0028522260110264,2017,-2.5448160638648347
2014-07-14,0.0031857433940295,2018,-2.496789208775036
2014-07-15,0.0034067424438129,2019,-2.467660698677187
2014-07-16,0.0044050715214564,2020,-2.356047035918969
2014-07-17,0.0047862259484115,2021,-2.3200068030414123
2014-07-18,0.0041705135143739,2022,-2.3798104671537157
2014-07-19,0.0046021093000958,2023,-2.337043071050944
2014-07-20,0.0042325828411413,2024,-2.3733945330185593
2014-07-21,0.0049837905840228,2025,-2.302440214766638
2014-07-22,0.0051712157204957,2026,-2.286407344984295
2014-07-23,0.0047092712766818,2027,-2.32704629138514
2014-07-24,0.0039332677788703,2028,-2.405246485594584
2014-07-25,0.0045171936725951,2029,-2.345131288863837
2014-07-26,0.004411888524038,2030,-2.3553754694881404
2014-07-27,0.0043150858786699,2031,-2.3650105565510136
2014-07-28,0.004617831671484,2032,-2.335561901968432
2014-07-29,0.004500171762281,2033,-2.3467709097830465
