Date,Close,AbsDays,LogClose
2018-01-19,54.0,3303,1.7323937598229686
2018-01-20,60.0,3304,1.7781512503836436
2018-01-21,78.0,3305,1.8920946026904804
2018-01-22,101.0,3306,2.0043213737826426
2018-01-23,128.0,3307,2.1072099696478683
2018-01-24,162.0,3308,2.2095150145426308
2018-01-25,179.0,3309,2.2528530309798933
2018-01-26,206.0,3310,2.3138672203691533
2018-01-27,225.0,3311,2.3521825181113627
2018-01-28,244.0,3312,2.387389826338729
2018-01-29,271.0,3313,2.432969290874406
2018-01-30,286.0,3314,2.456366033129043
2018-01-31,302.0,3315,2.4800069429571505
2018-02-01,311.0,3316,2.4927603890268375
2018-02-02,338.0,3317,2.5289167002776547
2018-02-03,338.0,3318,2.5289167002776547
2018-02-04,381.0,3319,2.5809249756756194
2018-02-05,393.0,3320,2.5943925503754266
2018-02-06,405.0,3321,2.6074550232146687
2018-02-07,424.0,3322,2.6273658565927325
2018-02-08,445.0,3323,2.6483600109809315
2018-02-09,464.0,3324,2.6665179805548807
2018-02-10,474.0,3325,2.6757783416740852
2018-02-11,492.0,3326,2.69196510276736
2018-02-12,495.0,3327,2.694605198933569
2018-02-13,505.0,3328,2.7032913781186614
2018-02-14,516.0,3329,2.7126497016272113
2018-02-15,523.0,3330,2.718501688867274
2018-02-16,522.0,3331,2.717670503002262
2018-02-17,536.0,3332,2.72916478969277
2018-02-18,547.0,3333,2.737987326333431
2018-02-19,557.0,3334,2.745855195173729
2018-02-20,569.0,3335,2.7551122663950713
2018-02-21,576.0,3336,2.760422483423212
2018-02-22,586.0,3337,2.767897616018091
2018-02-23,581.0,3338,2.7641761323903307
2018-02-24,573.0,3339,2.75815462196739
2018-02-25,578.0,3340,2.761927838420529
2018-02-26,594.0,3341,2.7737864449811935
2018-02-27,581.0,3342,2.7641761323903307
2018-02-28,585.0,3343,2.7671558660821804
2018-03-01,590.0,3344,2.7708520116421442
2018-03-02,585.0,3345,2.7671558660821804
2018-03-03,605.0,3346,2.781755374652469
2018-03-04,615.0,3347,2.788875115775417
2018-03-05,621.0,3348,2.79309160017658
2018-03-06,624.0,3349,2.795184589682424
2018-03-07,624.0,3350,2.795184589682424
2018-03-08,626.0,3351,2.7965743332104296
2018-03-09,623.0,3352,2.7944880466591697
2018-03-10,620.0,3353,2.792391689498254
2018-03-11,609.0,3354,2.784617292632875
2018-03-12,616.0,3355,2.7895807121644256
2018-03-13,615.0,3356,2.788875115775417
2018-03-14,613.0,3357,2.787460474518415
2018-03-15,608.0,3358,2.783903579272735
2018-03-16,610.0,3359,2.785329835010767
2018-03-17,634.0,3360,2.802089257881733
2018-03-18,655.0,3361,2.816241299991783
2018-03-19,672.0,3362,2.8273692730538253
2018-03-20,706.0,3363,2.8488047010518036
2018-03-21,716.0,3364,2.8549130223078554
2018-03-22,740.0,3365,2.8692317197309762
2018-03-23,738.0,3366,2.8680563618230415
2018-03-24,737.0,3367,2.8674674878590514
2018-03-25,753.0,3368,2.8767949762007006
2018-03-26,768.0,3369,2.885361220031512
2018-03-27,761.0,3370,2.8813846567705728
2018-03-28,778.0,3371,2.890979596989689
2018-03-29,813.0,3372,2.910090545594068
2018-03-30,840.0,3373,2.9242792860618816
2018-03-31,854.0,3374,2.931457870689005
2018-04-01,882.0,3375,2.94546858513182
2018-04-02,876.0,3376,2.9425041061680806
2018-04-03,909.0,3377,2.9585638832219674
2018-04-04,922.0,3378,2.9647309210536292
2018-04-05,891.0,3379,2.949877704036875
2018-04-06,950.0,3380,2.9777236052888476
2018-04-07,974.0,3381,2.9885589568786157
2018-04-08,987.0,3382,2.9943171526696366
2018-04-09,1000.0,3383,3.0
2018-04-10,1014.0,3384,3.0060379549973173
2018-04-11,1030.0,3385,3.012837224705172
2018-04-12,1037.0,3386,3.015778756389041
2018-04-13,1017.0,3387,3.0073209529227447
2018-04-14,1028.0,3388,3.011993114659257
2018-04-15,1020.0,3389,3.0086001717619175
2018-04-16,1031.0,3390,3.0132586652835167
2018-04-17,1052.0,3391,3.02201573981772
2018-04-18,1052.0,3392,3.02201573981772
2018-04-19,1054.0,3393,3.022840610876528
2018-04-20,1061.0,3394,3.025715383901341
2018-04-21,1080.0,3395,3.03342375548695
2018-04-22,1087.0,3396,3.0362295440862948
2018-04-23,1097.0,3397,3.0402066275747113
