Date,Close,AbsDays,LogClose
2009-01-03,4.97102696e-08,0,-7.303553881490355
2009-01-09,6.959437748e-07,6,-6.157425845562502
2009-01-10,1.5410183585e-06,7,-5.812192187402442
2009-01-11,5.2692885807e-06,8,-5.278248015970083
2009-01-12,4.424213997e-06,9,-5.354163874590218
2009-01-13,5.7166810074e-06,10,-5.242856040878446
2009-01-14,6.2634939733e-06,11,-5.203183336116243
2009-01-15,6.3132042429e-06,12,-5.199750160279869
2009-01-16,5.766391277e-06,13,-5.239095892007366
2009-01-17,5.36870912e-06,14,-5.270130125744545
2009-01-18,5.0207372325e-06,15,-5.299232507456861
2009-01-19,5.9155220859e-06,16,-5.228006919840868
2009-01-20,5.766391277e-06,17,-5.239095892007366
2009-01-21,5.6172604681e-06,18,-5.250475437751798
2009-01-22,3.7282702222e-06,19,-5.428492617842384
2009-01-23,3.3305880651e-06,20,-5.477479078541776
2009-01-24,9.8923436562e-06,21,-5.004700804826016
2009-01-25,9.6437923081e-06,22,-5.015752151303437
2009-01-26,5.766391277e-06,23,-5.239095892007366
2009-01-27,5.1201577718e-06,24,-5.290716656530721
2009-01-28,5.1201577718e-06,25,-5.290716656530721
2009-01-29,6.0646528948e-06,26,-5.217194050557808
2009-01-30,6.0149426251e-06,27,-5.220768510921196
2009-01-31,6.4126247822e-06,28,-5.192964170933751
2009-02-01,5.766391277e-06,29,-5.239095892007366
2009-02-02,6.3132042429e-06,30,-5.199750160279869
2009-02-03,6.7605966696e-06,31,-5.170014972863181
2009-02-04,6.1143631644e-06,32,-5.213648769795254
2009-02-05,6.0149426251e-06,33,-5.220768510921196
2009-02-06,6.4126247822e-06,34,-5.192964170933751
2009-02-07,6.2634939733e-06,35,-5.203183336116243
2009-02-08,6.6611761303e-06,36,-5.176449082871275
2009-02-09,6.3629145125e-06,37,-5.196343911589946
2009-02-10,6.3132042429e-06,38,-5.199750160279869
2009-02-11,6.5120453214e-06,39,-5.186282585581165
2009-02-12,5.8658118162e-06,40,-5.231671873932499
2009-02-13,6.164073434e-06,41,-5.210132196074479
2009-02-14,7.0091480177e-06,42,-5.154334768580934
2009-02-15,6.0646528948e-06,43,-5.217194050557808
2009-02-16,6.1143631644e-06,44,-5.213648769795254
2009-02-17,5.8658118162e-06,45,-5.231671873932499
2009-02-18,6.164073434e-06,46,-5.210132196074479
2009-02-19,5.8161015466e-06,47,-5.235368019490312
2009-02-20,6.3629145125e-06,48,-5.196343911589946
2009-02-21,5.4681296592e-06,49,-5.262161196077977
2009-02-22,6.0149426251e-06,50,-5.220768510921196
2009-02-23,5.3189988503e-06,51,-5.274170103552031
2009-02-24,5.5178399288e-06,52,-5.258230902451833
2009-02-25,5.3189988503e-06,53,-5.274170103552031
2009-02-26,4.7721858844e-06,54,-5.321282648195972
2009-02-27,6.1143631644e-06,55,-5.213648769795254
2009-02-28,5.0704475022e-06,56,-5.294953709471481
2009-03-01,5.2692885807e-06,57,-5.278248015970083
2009-03-02,5.1698680414e-06,58,-5.286520541939559
2009-03-03,5.2692885807e-06,59,-5.278248015970083
2009-03-04,5.2692885807e-06,60,-5.278248015970083
2009-03-05,5.2692885807e-06,61,-5.278248015970083
2009-03-06,5.8658118162e-06,62,-5.231671873932499
2009-03-07,5.5178399288e-06,63,-5.258230902451833
2009-03-08,5.5675501985e-06,64,-5.254335858562758
2009-03-09,5.6172604681e-06,65,-5.250475437751798
2009-03-10,5.2195783111e-06,66,-5.282364582162481
2009-03-11,5.36870912e-06,67,-5.270130125744545
2009-03-12,5.8658118162e-06,68,-5.231671873932499
2009-03-13,5.6669707377e-06,69,-5.246649029900983
2009-03-14,5.766391277e-06,70,-5.239095892007366
2009-03-15,5.5178399288e-06,71,-5.258230902451833
2009-03-16,6.4623350518e-06,72,-5.189610528928143
2009-03-17,5.7166810074e-06,73,-5.242856040878446
2009-03-18,5.4681296592e-06,74,-5.262161196077977
2009-03-19,6.0646528948e-06,75,-5.217194050557808
2009-03-20,5.8658118162e-06,76,-5.231671873932499
2009-03-21,3.8276907614e-06,77,-5.4170631560682585
2009-03-22,4.7224756148e-06,78,-5.32583027594401
2009-03-23,6.5617555911e-06,79,-5.182979950026381
2009-03-24,5.2195783111e-06,80,-5.282364582162481
2009-03-25,5.766391277e-06,81,-5.239095892007366
2009-03-26,5.6172604681e-06,82,-5.250475437751798
2009-03-27,5.4681296592e-06,83,-5.262161196077977
2009-03-28,5.9155220859e-06,84,-5.228006919840868
2009-03-29,5.5675501985e-06,85,-5.254335858562758
2009-03-30,6.2137837037e-06,86,-5.206643868223697
2009-03-31,5.6172604681e-06,87,-5.250475437751798
2009-04-01,5.3189988503e-06,88,-5.274170103552031
2009-04-02,5.9652323555e-06,89,-5.2243726351879145
2009-04-03,5.6172604681e-06,90,-5.250475437751798
2009-04-04,5.6172604681e-06,91,-5.250475437751798
2009-04-05,6.4126247822e-06,92,-5.192964170933751
2009-04-06,5.7166810074e-06,93,-5.242856040878446
2009-04-07,4.9213166933e-06,94,-5.307918686636887
2009-04-08,5.1698680414e-06,95,-5.286520541939559
2009-04-09,4.9213166933e-06,96,-5.307918686636887
2009-04-10,5.1201577718e-06,97,-5.290716656530721
2009-04-11,6.0646528948e-06,98,-5.217194050557808
2009-04-12,5.7166810074e-06,99,-5.242856040878446
2009-04-13,5.7166810074e-06,100,-5.242856040878446
2009-04-14,6.3132042429e-06,101,-5.199750160279869
2009-04-15,5.5675501985e-06,102,-5.254335858562758
2009-04-16,6.1143631644e-06,103,-5.213648769795254
2009-04-17,5.7166810074e-06,104,-5.242856040878446
2009-04-18,6.0646528948e-06,105,-5.217194050557808
2009-04-19,5.9155220859e-06,106,-5.228006919840868
2009-04-20,5.8161015466e-06,107,-5.235368019490312
2009-04-21,6.1143631644e-06,108,-5.213648769795254
2009-04-22,6.0149426251e-06,109,-5.220768510921196
2009-04-23,3.9768215703e-06,110,-5.4004638942472365
2009-04-24,5.6172604681e-06,111,-5.250475437751798
2009-04-25,6.0646528948e-06,112,-5.217194050557808
2009-04-26,5.4184193896e-06,113,-5.266127383293246
2009-04-27,5.2195783111e-06,114,-5.282364582162481
2009-04-28,5.8161015466e-06,115,-5.235368019490312
2009-04-29,6.1143631644e-06,116,-5.213648769795254
2009-04-30,6.5617555911e-06,117,-5.182979950026381
2009-05-01,6.1143631644e-06,118,-5.213648769795254
2009-05-02,6.1143631644e-06,119,-5.213648769795254
2009-05-03,5.6669707377e-06,120,-5.246649029900983
2009-05-04,6.0646528948e-06,121,-5.217194050557808
2009-05-05,6.5617555911e-06,122,-5.182979950026381
2009-05-06,6.8103069392e-06,123,-5.166833314078867
2009-05-07,6.0149426251e-06,124,-5.220768510921196
2009-05-08,6.0646528948e-06,125,-5.217194050557808
2009-05-09,4.5236345362e-06,126,-5.344512488919646
2009-05-10,3.082036717e-06,127,-5.51116219173846
2009-05-11,5.9155220859e-06,128,-5.228006919840868
2009-05-12,6.3132042429e-06,129,-5.199750160279869
2009-05-13,5.7166810074e-06,130,-5.242856040878446
2009-05-14,6.6114658607e-06,131,-5.179702240267085
2009-05-15,7.108568557e-06,132,-5.148217843768696
2009-05-16,5.6669707377e-06,133,-5.246649029900983
2009-05-17,6.2137837037e-06,134,-5.206643868223697
2009-05-18,6.164073434e-06,135,-5.210132196074479
2009-05-19,4.9710269629e-06,136,-5.303553881236996
2009-05-20,5.1698680414e-06,137,-5.286520541939559
2009-05-21,4.424213997e-06,138,-5.354163874590218
2009-05-22,4.1259523792e-06,139,-5.384475788861659
2009-05-23,3.479718874e-07,140,-6.458455841226483
2009-05-24,4.7721858844e-06,141,-5.321282648195972
2009-05-25,5.5675501985e-06,142,-5.254335858562758
2009-05-26,5.6172604681e-06,143,-5.250475437751798
2009-05-27,6.2137837037e-06,144,-5.206643868223697
2009-05-28,5.1201577718e-06,145,-5.290716656530721
2009-05-29,5.3189988503e-06,146,-5.274170103552031
2009-05-30,5.1201577718e-06,147,-5.290716656530721
2009-05-31,5.8658118162e-06,148,-5.231671873932499
2009-06-01,3.6288496829e-06,149,-5.440231021118574
2009-06-02,4.424213997e-06,150,-5.354163874590218
2009-06-03,4.8716064237e-06,151,-5.31232780553933
2009-06-04,1.9387005155e-06,152,-5.712489274217441
2009-06-05,2.8334853688e-06,153,-5.547679025572628
2009-06-06,1.1930464711e-06,154,-5.923342639523933
2009-06-07,1.988410785e-07,155,-6.701493889943979
2009-06-08,3.5791394133e-06,156,-5.4462213848042715
2009-06-09,4.6727653451e-06,157,-5.330426027639714
2009-06-10,4.1259523792e-06,158,-5.384475788861659
