Date,Close,AbsDays,LogClose
1992-12-01,0.0065,-5877,-2.1870866433571443
1993-01-01,0.0077,-5846,-2.113509274827518
1993-02-01,0.008400000000000001,-5815,-2.0757207139381184
1993-03-01,0.0096,-5787,-2.0177287669604316
1993-04-01,0.011800000000000001,-5756,-1.9281179926938745
1993-05-01,0.0145,-5726,-1.8386319977650252
1993-06-01,0.013800000000000002,-5695,-1.8601209135987635
1993-07-01,0.019600000000000003,-5665,-1.7077439286435239
1993-08-01,0.0223,-5634,-1.6516951369518393
1993-09-01,0.0229,-5603,-1.640164517660112
1993-10-01,0.0258,-5573,-1.58838029403677
1993-11-01,0.028,-5542,-1.5528419686577808
1993-12-01,0.0332,-5512,-1.4788619162959638
1994-01-01,0.0355,-5481,-1.449771646944906
1994-02-01,0.037,-5450,-1.431798275933005
1994-03-01,0.040299999999999996,-5422,-1.3946949538588906
1994-04-01,0.047299999999999995,-5391,-1.3251388592621884
1994-05-01,0.053700000000000005,-5361,-1.2700257143004443
1994-06-01,0.060700000000000004,-5330,-1.2168113089247423
1994-07-01,0.06570000000000001,-5300,-1.1824346304402191
1994-08-01,0.0726,-5269,-1.1390633792999063
1994-09-01,0.07859999999999999,-5238,-1.1045774539605921
1994-10-01,0.0825,-5208,-1.083546051450075
1994-11-01,0.0866,-5177,-1.0624821079826534
1994-12-01,0.0978,-5147,-1.0096611452123985
1995-01-01,0.0935,-5116,-1.0291883891274822
1995-02-01,0.1017,-5085,-0.9926790470772554
1995-03-01,0.1072,-5057,-0.9698052146432488
1995-04-01,0.1232,-5026,-0.9093892921715934
1995-05-01,0.1382,-4996,-0.8594919569618205
1995-06-01,0.1566,-4965,-0.8052082422780754
1995-07-01,0.165,-4935,-0.7825160557860937
1995-08-01,0.1738,-4904,-0.7599502278873523
1995-09-01,0.1797,-4873,-0.7454519228910261
1995-10-01,0.18409999999999999,-4843,-0.7349462114959854
1995-11-01,0.1951,-4812,-0.709742730605482
1995-12-01,0.22080000000000002,-4782,-0.6560009309428386
1996-01-01,0.21669999999999998,-4751,-0.6641410886801821
1996-02-01,0.2292,-4720,-0.6397853867046477
1996-03-01,0.2417,-4691,-0.6167233495923496
1996-04-01,0.251,-4660,-0.6003262785189618
1996-05-01,0.2542,-4630,-0.5948244537820107
1996-06-01,0.26689999999999997,-4599,-0.5736514262124924
1996-07-01,0.2718,-4569,-0.5657505476035245
1996-08-01,0.2753,-4538,-0.5601937886066698
1996-09-01,0.2761,-4507,-0.5589335933607368
1996-10-01,0.2788,-4477,-0.5547072305740282
1996-11-01,0.2824,-4446,-0.5491353076202339
1996-12-01,0.2883,-4416,-0.5401553576117922
1997-01-01,0.2899,-4385,-0.5377517846450026
1997-02-01,0.2995,-4354,-0.5236031732746699
1997-03-01,0.3058,-4326,-0.5145625189236986
1997-04-01,0.3178,-4295,-0.4978461071286392
1997-05-01,0.32839999999999997,-4265,-0.48359685155259685
1997-06-01,0.352,-4234,-0.453457336521869
1997-07-01,0.363,-4204,-0.4400933749638875
1997-08-01,0.36460000000000004,-4173,-0.43818333568104245
1997-09-01,0.363,-4142,-0.4400933749638875
1997-10-01,0.3688,-4112,-0.43320908761840826
1997-11-01,0.3574,-4081,-0.44684545183037455
1997-12-01,0.37410000000000004,-4051,-0.4270122918017949
1998-01-01,0.3649,-4020,-0.4378261366353517
1998-02-01,0.3669,-3989,-0.4354522882440521
1998-03-01,0.36469999999999997,-3961,-0.43806423668621874
1998-04-01,0.37260000000000004,-3930,-0.4287571494397761
1998-05-01,0.3757,-3900,-0.4251588049366154
1998-06-01,0.3745,-3869,-0.4265481779645147
1998-07-01,0.36560000000000004,-3839,-0.43699381293820616
1998-08-01,0.3505,-3808,-0.45531197769732257
1998-09-01,0.37410000000000004,-3777,-0.4270122918017949
1998-10-01,0.38689999999999997,-3747,-0.4124012702787551
1998-11-01,0.4074,-3716,-0.3899789753358547
1998-12-01,0.4537,-3686,-0.3432312207339833
1999-01-01,0.4506,-3655,-0.346208812612188
1999-02-01,0.4713,-3624,-0.32670256024036426
1999-03-01,0.48219999999999996,-3596,-0.31677279395856517
1999-04-01,0.5187999999999999,-3565,-0.2850000325879576
1999-05-01,0.5537000000000001,-3535,-0.25672547648806654
1999-06-01,0.5815,-3504,-0.23545028093553277
1999-07-01,0.596,-3474,-0.22475374025976358
1999-08-01,0.6057,-3443,-0.21774242633669827
1999-09-01,0.6119,-3412,-0.21331954680335125
1999-10-01,0.6394,-3382,-0.19422736806433086
1999-11-01,0.6635,-3351,-0.1781590727995457
1999-12-01,0.7146,-3321,-0.14593698813357886
2000-01-01,0.7096,-3290,-0.14898639317633003
2000-02-01,0.742,-3259,-0.12959609472097294
2000-03-01,0.7684,-3230,-0.11441264381034398
2000-04-01,0.8025,-3199,-0.09555495892309032
2000-05-01,0.8501000000000001,-3169,-0.07052998382251047
2000-06-01,0.9057999999999999,-3138,-0.04296768365306162
2000-07-01,0.9505,-3108,-0.02204787879853805
2000-08-01,0.9776,-3077,-0.009838807101520975
2000-09-01,1.0088,-3046,0.0038050735650251716
2000-10-01,1.0164,-3016,0.007064656378331727
2000-11-01,1.0546,-2985,0.023087766995445326
2000-12-01,1.1505999999999998,-2955,0.060924369689480416
2001-01-01,1.09,-2924,0.037426497940623665
2001-02-01,1.1185,-2893,0.048635988432648505
2001-03-01,1.1596,-2865,0.06430820668295982
2001-04-01,1.2205,-2834,0.08653778375320738
2001-05-01,1.2426,-2804,0.0943313492770962
2001-06-01,1.3013,-2773,0.11437742978615538
2001-07-01,1.3374000000000001,-2743,0.12626131886388142
2001-08-01,1.3745,-2712,0.1381447441794873
2001-09-01,1.4215,-2681,0.15274686402646093
2001-10-01,1.4498,-2651,0.1613080954162161
2001-11-01,1.4482000000000002,-2620,0.16082854314454692
2001-12-01,1.6094000000000002,-2590,0.206663996990936
2002-01-01,1.5112,-2559,0.1793219449137772
2002-02-01,1.5328,-2528,0.18548549173446918
2002-03-01,1.5740999999999998,-2500,0.19703231891800135
2002-04-01,1.6307,-2469,0.21237407120065943
2002-05-01,1.7002000000000002,-2439,0.23050001184147073
2002-06-01,1.7641,-2408,0.24652319996657385
2002-07-01,1.7902,-2378,0.25290155279234555
2002-08-01,1.8243,-2347,0.2610962581323336
2002-09-01,1.8574000000000002,-2316,0.2689054412120144
2002-10-01,1.9,-2286,0.2787536009528289
2002-11-01,1.9439000000000002,-2255,0.28867391976451445
2002-12-01,2.1306,-2225,0.3285019226852591
2003-01-01,2.0333,-2194,0.30820146065107623
2003-02-01,2.1141,-2163,0.32512552621693075
2003-03-01,2.2184,-2135,0.34603985656980524
2003-04-01,2.3261,-2104,0.3666283812929678
2003-05-01,2.4473000000000003,-2074,0.3886872102012403
2003-06-01,2.6193,-2043,0.41818524293956444
2003-07-01,2.6383,-2013,0.4213241774638618
2003-08-01,2.6954000000000002,-1982,0.4306232240319146
2003-09-01,2.7441,-1951,0.43839993380470554
2003-10-01,2.7536,-1921,0.439900852983485
2003-11-01,2.8352,-1890,0.4525837002069567
2003-12-01,3.2051999999999996,-1860,0.5058551340689976
2004-01-01,3.2033,-1829,0.5055976137320097
2004-02-01,3.3235,-1798,0.5215956831101596
2004-03-01,3.4097,-1769,0.5327161695860267
2004-04-01,3.4741999999999997,-1738,0.5408548159522486
2004-05-01,3.5149,-1708,0.5459129737182965
2004-06-01,3.6709,-1677,0.5647725539292873
2004-07-01,3.6267,-1647,0.559511632301378
2004-08-01,3.6498000000000004,-1616,0.562269066846567
2004-09-01,3.7175,-1585,0.5702509771939918
2004-10-01,3.7876999999999996,-1555,0.5783755739468385
2004-11-01,3.9285,-1524,0.5942267574809135
2004-12-01,4.353899999999999,-1494,0.6388784499813895
2005-01-01,4.1799,-1463,0.6211658918306119
2005-02-01,4.3006,-1432,0.6335290505821596
2005-03-01,4.4627,-1404,0.6495976928625512
2005-04-01,4.5775,-1373,0.660628352973734
2005-05-01,4.6777,-1343,0.6700323652879175
2005-06-01,4.9154,-1312,0.6915588651435892
2005-07-01,4.9743,-1282,0.6967319740211001
2005-08-01,5.1182,-1251,0.7091172524771727
2005-09-01,5.2749,-1220,0.7222142308209437
2005-10-01,5.2965,-1190,0.7239889766187784
2005-11-01,5.4171000000000005,-1159,0.7337668527641148
2005-12-01,6.032100000000001,-1129,0.7804685326442445
2006-01-01,5.822100000000001,-1098,0.7650796605798132
2006-02-01,5.8997,-1067,0.7708299283104325
2006-03-01,6.1481,-1039,0.7887409227663859
2006-04-01,6.333399999999999,-1008,0.8016369177299681
2006-05-01,6.663399999999999,-978,0.8236958844940959
2006-06-01,7.0572,-947,0.8486324254496624
2006-07-01,7.1996,-917,0.8573083682898193
2006-08-01,7.4174,-886,0.8702516999513408
2006-09-01,7.7271,-855,0.8880165326885604
2006-10-01,7.743399999999999,-825,0.8889316941474036
2006-11-01,7.974399999999999,-794,0.9016980163070379
2006-12-01,8.9707,-764,0.9528263331528936
2007-01-01,8.6749,-733,0.938264477157608
2007-02-01,8.8734,-702,0.9480900593254586
2007-03-01,9.3817,-674,0.9722815413346875
2007-04-01,9.9643,-643,0.9984467945753505
2007-05-01,10.673,-613,1.0282865094262776
2007-06-01,10.827399999999999,-582,1.0345241813514303
2007-07-01,10.888399999999999,-552,1.0369640668795035
2007-08-01,11.1285,-521,1.046436630136641
2007-09-01,11.461799999999998,-490,1.059252826067797
2007-10-01,11.382200000000001,-460,1.0562262124560406
2007-11-01,11.756,-429,1.070259577400575
2007-12-01,12.869,-399,1.1095448008783466
2008-01-01,12.5097,-368,1.097246894832764
2008-02-01,12.6629,-337,1.1025331772270934
2008-03-01,12.973799999999999,-308,1.113067198699351
2008-04-01,12.9444,-277,1.1120819247803009
2008-05-01,13.3128,-247,1.1242694075904416
2008-06-01,13.8412,-216,1.141173744079282
2008-07-01,13.842600000000001,-186,1.1412176695718215
2008-08-01,14.1966,-155,1.1521843459293313
2008-09-01,14.0457,-124,1.1475433881486172
2008-10-01,13.1731,-94,1.1196879886648115
2008-11-01,12.8392,-63,1.1085379640436201
2008-12-01,12.9759,-33,1.1131374899484976
2009-01-01,11.4309,-2,1.0580804254649347
2009-02-01,11.465200000000001,29,1.0593816350047967
2009-03-01,11.5816,57,1.0637685613923284
2009-04-01,11.838700000000001,88,1.0733040154085582
2009-05-01,12.3316,118,1.0910194290766753
2009-06-01,12.6505,149,1.1021076909623992
2009-07-01,12.6181,179,1.100993964920979
2009-08-01,12.7973,210,1.107118350992347
2009-09-01,13.101899999999999,241,1.1173342803642825
2009-10-01,13.3769,271,1.1263554804810572
2009-11-01,13.713299999999998,302,1.137141976987585
2009-12-01,15.2676,332,1.1837707732269969
2010-01-01,14.9041,363,1.1733057558242097
2010-02-01,15.2364,394,1.1828823656371392
2010-03-01,15.6394,422,1.1942200874906104
2010-04-01,16.0986,453,1.2067881096522526
2010-05-01,16.470599999999997,483,1.2167094201741786
2010-06-01,16.9009,514,1.227909832106362
2010-07-01,17.063299999999998,544,1.2320630264326418
2010-08-01,17.4377,575,1.2414892017444552
2010-09-01,17.6902,606,1.2477327429382918
2010-10-01,17.8483,636,1.2515968570992686
2010-11-01,18.2649,667,1.2616172987999432
2010-12-01,20.0119,697,1.301288324035642
2011-01-01,19.3077,728,1.2857305421998568
2011-02-01,19.5367,759,1.2908512076517387
2011-03-01,19.788700000000002,787,1.296417264576738
2011-04-01,20.020799999999998,818,1.3014814272214186
2011-05-01,20.1609,848,1.304509915487243
2011-06-01,20.7219,879,1.3164295735483327
2011-07-01,20.8281,909,1.31864965414596
2011-08-01,21.0619,940,1.3234975464456482
2011-09-01,21.480400000000003,971,1.3320423643727368
2011-10-01,21.3667,1001,1.3297374523251193
2011-11-01,21.92,1032,1.3408405498123315
2011-12-01,24.2048,1062,1.383901498492908
2012-01-01,23.3491,1093,1.3682701451776498
2012-02-01,23.5425,1124,1.3718525790917424
2012-03-01,23.747799999999998,1153,1.3756233827139277
2012-04-01,23.9238,1184,1.3788301631072553
2012-05-01,24.0363,1214,1.3808676158575721
2012-06-01,24.461,1245,1.3884742076309493
2012-07-01,24.3063,1275,1.3857188538708822
2012-08-01,24.284200000000002,1306,1.3853238009814541
2012-09-01,24.4378,1337,1.388062106199578
2012-10-01,24.4448,1367,1.3881864883475858
2012-11-01,24.741,1398,1.3934172492827934
2012-12-01,27.1646,1428,1.4340033144103523
2013-01-01,26.3487,1459,1.4207591927267809
2013-02-01,26.7684,1490,1.427622413325986
2013-03-01,27.1986,1518,1.434546550066457
2013-04-01,27.3771,1549,1.4373874423114537
2013-05-01,27.593400000000003,1579,1.4408052166177467
2013-06-01,28.2123,1610,1.450438493336886
2013-07-01,28.443900000000003,1640,1.4539891431251513
2013-08-01,28.4999,1671,1.4548433361655495
2013-09-01,28.3526,1702,1.4525928908789358
2013-10-01,28.276400000000002,1732,1.4514241165938746
2013-11-01,28.8733,1763,1.4604964232948807
2013-12-01,31.1556,1793,1.4935361193904917
2014-01-01,29.8612,1824,1.4751072562659868
2014-02-01,30.169,1855,1.4795609150248552
2014-03-01,29.519299999999998,1883,1.4701060547180163
2014-04-01,29.8792,1914,1.4753689652907278
2014-05-01,29.8908,1944,1.475537538690538
2014-06-01,30.0718,1975,1.4781594243316798
2014-07-01,30.1783,2005,1.47969477150936
