Date,EURUSD,USDUAH,USDRUB,XAUUSD,XAGUSD,COPPERUSD,IRONOREUSD,ALUMINUMUSD,OILUSD,USHOUSING
2025-06-09,1.1407841444015503,41.2193603515625,78.52338409423828,3332.10009765625,36.6879997253418,4.9095001220703125,95.62000274658205,2394.75,65.29000091552734,
2025-06-10,1.1428048610687256,41.287715911865234,78.9974594116211,3320.89990234375,36.54199981689453,4.883999824523926,95.47000122070312,2419.25,64.9800033569336,
2025-06-11,1.143746018409729,41.25234603881836,78.47003936767578,3321.300048828125,36.16600036621094,4.801000118255615,95.77999877929688,2443.0,68.1500015258789,
2025-06-12,1.1509333848953247,41.26092529296875,79.49850463867188,3380.89990234375,36.2130012512207,4.821499824523926,95.45999908447266,2439.75,68.04000091552734,
2025-06-13,1.1600254774093628,41.1943473815918,79.99957275390625,3431.199951171875,36.28099822998047,4.802999973297119,95.37999725341795,2436.0,72.9800033569336,
2025-06-16,1.1556684970855713,41.03829193115234,79.7751693725586,3396.39990234375,36.37900161743164,4.826499938964844,95.2300033569336,2441.0,71.7699966430664,
2025-06-17,1.1551345586776731,41.29830932617188,78.61264038085938,3386.60009765625,37.09000015258789,4.80049991607666,94.86000061035156,2479.5,74.83999633789062,
2025-06-18,1.1482638120651243,41.275238037109375,78.49988555908203,3389.800048828125,36.86600112915039,4.84499979019165,94.70999908447266,2503.75,75.13999938964844,
2025-06-19,1.1477497816085815,41.414825439453125,78.49607849121094,,,,,,,
2025-06-20,1.1512778997421265,41.45801162719727,78.3701171875,3368.10009765625,35.97600173950195,4.826000213623047,94.7699966430664,2470.75,74.93000030517578,
2025-06-23,1.1500862836837769,41.63886260986328,77.64508819580078,3377.699951171875,36.15299987792969,4.8429999351501465,94.75,2528.5,68.51000213623047,
2025-06-24,1.1599044799804688,41.61439895629883,78.49512481689453,3317.39990234375,35.70100021362305,4.867000102996826,94.62999725341795,2507.75,64.37000274658203,
2025-06-25,1.161224365234375,41.46686553955078,78.37149047851562,3327.10009765625,36.084999084472656,4.913000106811523,94.5199966430664,2497.25,64.91999816894531,
2025-06-26,1.1683744192123413,41.34771728515625,78.2427978515625,3333.5,36.58599853515625,5.065499782562256,94.4800033569336,2510.5,65.23999786376953,
2025-06-27,1.1692214012145996,41.27906036376953,78.74858093261719,3273.699951171875,36.0369987487793,5.06850004196167,94.48999786376952,2507.5,65.5199966430664,
2025-06-30,1.1727453470230105,41.40771865844727,77.72760772705078,3294.39990234375,35.85200119018555,5.03000020980835,94.47000122070312,2515.25,65.11000061035156,
2025-07-01,1.178717017173767,41.53058624267578,78.19686889648438,3336.699951171875,36.08200073242188,5.047999858856201,93.41000366210938,2518.25,65.44999694824219,326.904
2025-07-02,1.180553913116455,41.598087310791016,78.49253845214844,3348.0,36.42599868774414,5.14900016784668,95.12999725341795,2530.0,67.44999694824219,
2025-07-03,1.18002450466156,41.38751602172851,78.92086029052734,3331.60009765625,36.78400039672851,5.0970001220703125,96.23999786376952,2524.75,67.0,
