Date,Close,AbsDays,LogClose
1959-01-01,286.6,-18265,2.4572761860613257
1959-02-01,287.7,-18234,2.458939861890326
1959-03-01,289.2,-18206,2.461198288622493
1959-04-01,290.1,-18175,2.4625477288026643
1959-05-01,292.2,-18145,2.465680211598278
1959-06-01,294.1,-18114,2.4684950245070696
1959-07-01,295.2,-18084,2.470116353151004
1959-08-01,296.4,-18053,2.4718781993072905
1959-09-01,296.7,-18022,2.472317546316842
1959-10-01,296.5,-17992,2.4720246977002813
1959-11-01,297.1,-17961,2.472902651803664
1959-12-01,297.8,-17931,2.473924693416157
1960-01-01,298.2,-17900,2.474507639116976
1960-02-01,298.4,-17869,2.474798818800631
1960-03-01,299.3,-17840,2.4761067168401913
1960-04-01,300.1,-17809,2.477265995424853
1960-05-01,300.9,-17779,2.4784221877400805
1960-06-01,302.3,-17748,2.480438147177817
1960-07-01,304.1,-17718,2.483016420144132
1960-08-01,306.9,-17687,2.4869968884318228
1960-09-01,308.4,-17656,2.4891143693789193
1960-10-01,309.5,-17626,2.490660653356137
1960-11-01,310.9,-17595,2.492620722043192
1960-12-01,312.4,-17565,2.494711025205263
1961-01-01,314.1,-17534,2.497067936398505
1961-02-01,316.5,-17503,2.500373714353374
1961-03-01,318.3,-17475,2.502836638621003
1961-04-01,319.9,-17444,2.505014240084107
1961-05-01,322.2,-17414,2.5081255360831993
1961-06-01,324.3,-17383,2.5109469486729727
1961-07-01,325.6,-17353,2.5126843962171637
1961-08-01,327.6,-17322,2.5153438930883807
1961-09-01,329.5,-17291,2.517855418930029
1961-10-01,331.1,-17261,2.5199591807520685
1961-11-01,333.4,-17230,2.5229655954919865
1961-12-01,335.5,-17200,2.525692524505011
1962-01-01,337.5,-17169,2.5282737771670436
1962-02-01,340.1,-17138,2.531606631932722
1962-03-01,343.1,-17110,2.5354207180561734
1962-04-01,345.5,-17079,2.5384480517102173
1962-05-01,347.5,-17049,2.540954808926133
1962-06-01,349.3,-17018,2.5431985856376467
1962-07-01,350.8,-16988,2.5450595846940027
1962-08-01,352.8,-16957,2.547528576459782
1962-09-01,354.9,-16926,2.550105999347593
1962-10-01,357.2,-16896,2.552911450216509
1962-11-01,359.8,-16865,2.556061159009533
1962-12-01,362.7,-16835,2.5595475555804343
1963-01-01,365.2,-16804,2.562530768862261
1963-02-01,367.9,-16773,2.565729787831127
1963-03-01,370.7,-16745,2.5690225860295635
1963-04-01,373.3,-16714,2.5720579899263045
1963-05-01,376.1,-16684,2.575303333422399
1963-06-01,378.4,-16653,2.5779511277297553
1963-07-01,381.1,-16623,2.5810389487721674
1963-08-01,383.6,-16592,2.583878598498626
1963-09-01,386.0,-16561,2.586587304671755
1963-10-01,388.3,-16531,2.5891673905460477
1963-11-01,391.5,-16500,2.592731766393962
1963-12-01,393.2,-16470,2.594613509160098
1964-01-01,395.2,-16439,2.5968169359155904
1964-02-01,397.6,-16408,2.5994463757252757
1964-03-01,399.8,-16379,2.601842789782098
1964-04-01,401.7,-16348,2.6039018317316716
1964-05-01,404.2,-16318,2.606596309179285
1964-06-01,407.1,-16287,2.6097011023793995
1964-07-01,410.1,-16257,2.612889769287485
1964-08-01,413.4,-16226,2.6163704722912695
